stn,wban,c,year
338830,99999,58,1992
710810,99999,58,1992
719100,99999,58,1992
890500,99999,58,1992
289250,99999,58,1984
377350,99999,58,1984
334090,99999,58,1984
225410,99999,58,1984
537050,99999,58,1984
722906,93112,58,1984
172900,99999,58,1994
150250,99999,58,1994
543370,99999,58,1994
165390,99999,58,1994
308790,99999,58,1994
723925,23190,58,1988
010740,99999,58,1988
349580,99999,58,1988
649710,99999,58,1988
297350,99999,58,1988
946930,99999,58,1988
442070,99999,58,1982
725835,24119,58,1982
249510,99999,58,1982
233410,99999,58,1983
234160,99999,58,1983
725255,99999,58,1983
513790,99999,58,1983
170965,99999,58,1983
489170,99999,58,1990
722688,93034,58,1990
309490,99999,58,1990
787613,99999,58,1990
724064,99999,58,1990
765905,99999,58,1990
020320,99999,58,1989
723273,99999,58,1989
432010,99999,58,1989
655360,99999,58,1989
286550,99999,58,1989
171900,99999,58,1989
075860,99999,58,1989
726866,99999,58,1989
917800,99999,58,1986
154620,99999,58,1987
653870,99999,58,1987
855740,99999,58,1987
011133,99999,58,1987
973100,99999,58,1996
400300,99999,58,1996
153360,99999,58,1996
304330,99999,58,1998
655620,99999,58,1998
348580,99999,58,1998
152800,99999,58,1998
285980,99999,58,1998
682420,99999,58,1998
726987,99999,58,1998
837030,99999,58,1998
236250,99999,58,1999
942590,99999,58,1999
943840,99999,58,1999
512880,99999,58,1981
783480,99999,58,1981
890500,99999,58,1981
722267,03878,58,1981
480780,99999,58,1995
237340,99999,58,1995
710910,99999,58,1985
298140,99999,58,1985
364430,99999,58,1985
308060,99999,58,1985
722780,23183,58,1985
722433,99999,58,1985
077650,99999,58,1991
877150,99999,58,1991
292530,99999,58,1991
246390,99999,58,1991
249590,99999,58,1991
945930,99999,58,1991
135790,99999,58,1997
432330,99999,58,1997
853150,99999,58,1993
311370,99999,58,1993
945100,99999,58,1993
156250,99999,58,1992
607500,99999,58,1992
284190,99999,58,1992
314160,99999,58,1992
766013,99999,58,1992
076840,99999,58,1984
125850,99999,58,1984
722235,13838,58,1984
083900,99999,58,1984
576080,99999,58,1994
284650,99999,58,1994
783180,99999,58,1994
581380,99999,58,1994
726436,94930,58,1994
106100,99999,58,1994
161140,99999,58,1988
370170,99999,58,1988
319590,99999,58,1988
385990,99999,58,1988
307390,99999,58,1988
719493,99999,58,1988
249080,99999,58,1982
675860,99999,58,1983
224460,99999,58,1983
722420,99999,58,1983
320270,99999,58,1983
725636,24017,58,1990
604440,99999,58,1990
442300,99999,58,1990
308120,99999,58,1989
672150,99999,58,1989
077490,99999,58,1989
306640,99999,58,1989
298920,99999,58,1989
077700,99999,58,1989
304690,99999,58,1989
565480,99999,58,1986
317070,99999,58,1986
154140,99999,58,1986
317250,99999,58,1986
317100,99999,58,1986
290680,99999,58,1987
235270,99999,58,1996
084170,99999,58,1996
804530,99999,58,1996
119300,99999,58,1996
853640,99999,58,1996
388120,99999,58,1998
223490,99999,58,1998
722479,99999,58,1999
722735,93026,58,1999
357000,99999,58,1999
702648,99999,58,1999
319700,99999,57,1981
401550,99999,57,1981
645520,99999,57,1981
380810,99999,57,1981
470310,99999,57,1995
725635,99999,57,1995
719240,99999,57,1995
995300,99999,57,1995
377890,99999,57,1995
072080,99999,57,1985
084330,99999,57,1985
313250,99999,57,1985
510870,99999,57,1985
154020,99999,57,1991
352290,99999,57,1991
607380,99999,57,1991
604750,99999,57,1991
943870,99999,57,1991
722930,93107,57,1997
586340,99999,57,1997
852070,99999,57,1997
082350,99999,57,1997
284910,99999,57,1997
236250,99999,57,1997
724920,23237,57,1997
875060,99999,57,1993
592980,99999,57,1993
423690,99999,57,1993
306830,99999,57,1993
308240,99999,57,1993
039140,99999,57,1993
548080,99999,57,1992
783150,99999,57,1992
153280,99999,57,1992
308230,99999,57,1992
407450,99999,57,1992
548260,99999,57,1992
288380,99999,57,1984
223610,99999,57,1984
308660,99999,57,1984
303170,99999,57,1984
311730,99999,57,1984
131160,99999,57,1994
423480,99999,57,1994
442720,99999,57,1994
427980,99999,57,1988
364030,99999,57,1988
084330,99999,57,1988
540260,99999,57,1988
306500,99999,57,1988
941470,99999,57,1988
314450,99999,57,1982
724620,23061,57,1982
539030,99999,57,1983
573850,99999,57,1983
718711,99999,57,1983
873490,99999,57,1983
589690,99999,57,1983
937750,99999,57,1990
680140,99999,57,1989
401840,99999,57,1989
042200,99999,57,1989
542260,99999,57,1986
154690,99999,57,1986
673410,99999,57,1986
725056,99999,57,1986
722725,99999,57,1987
067020,99999,57,1987
724945,23293,57,1987
135920,99999,57,1996
306350,99999,57,1996
518110,99999,57,1996
724699,99999,57,1996
725645,24022,57,1996
723723,23184,57,1996
986300,99999,57,1998
154980,99999,57,1998
653190,99999,57,1998
353940,99999,57,1998
516440,99999,57,1999
723097,93743,57,1999
722516,12928,57,1999
872440,99999,57,1999
013640,99999,57,1999
284510,99999,57,1981
539030,99999,57,1981
237370,99999,57,1981
537820,99999,57,1981
084510,99999,57,1981
360030,99999,57,1981
094900,99999,57,1981
725868,99999,57,1995
537640,99999,57,1995
783380,99999,57,1995
289520,99999,57,1995
744994,04741,57,1995
165220,99999,57,1995
223610,99999,57,1985
227930,99999,57,1985
298070,99999,57,1985
542840,99999,57,1985
616410,99999,57,1985
258210,99999,57,1985
724835,23206,57,1985
833590,99999,57,1991
171840,99999,57,1991
285520,99999,57,1991
255510,99999,57,1991
946260,99999,57,1997
531920,99999,57,1997
084330,99999,57,1997
423790,99999,57,1993
871290,99999,57,1993
170900,99999,57,1993
304690,99999,57,1993
402900,99999,57,1993
235030,99999,57,1992
545270,99999,57,1992
157120,99999,57,1992
082100,99999,57,1992
084820,99999,57,1992
723654,99999,57,1992
224560,99999,57,1984
345100,99999,57,1984
431170,99999,57,1984
722867,23156,57,1984
723656,23049,57,1984
543110,99999,57,1994
804190,99999,57,1994
154090,99999,57,1994
477560,99999,57,1994
076520,99999,57,1988
083480,99999,57,1988
315410,99999,57,1988
724957,99999,57,1988
724475,93909,57,1988
257030,99999,57,1982
844550,99999,57,1982
072600,99999,57,1983
702480,99999,57,1983
911890,99999,57,1983
171880,99999,57,1983
305420,99999,57,1983
067300,99999,57,1990
153070,99999,57,1990
671370,99999,57,1990
670230,99999,57,1990
313840,99999,57,1990
710810,99999,57,1990
723677,23054,57,1989
701718,99999,57,1989
726358,99999,57,1989
336050,99999,57,1989
167100,99999,57,1989
258210,99999,57,1989
230290,99999,57,1986
724665,93010,57,1986
020480,99999,57,1986
297450,99999,57,1986
236560,99999,57,1987
220950,99999,57,1987
443040,99999,57,1987
151400,99999,57,1996
286150,99999,57,1996
912333,99999,57,1996
154240,99999,57,1998
535290,99999,57,1998
430860,99999,57,1998
381490,99999,57,1999
380620,99999,57,1999
419170,99999,57,1981
010490,99999,57,1981
299150,99999,57,1981
358490,99999,57,1981
990250,99999,57,1981
531490,99999,57,1981
388800,99999,57,1995
526330,99999,57,1995
167380,99999,57,1995
946430,99999,57,1995
804160,99999,57,1985
111380,99999,57,1985
208620,99999,57,1985
655620,99999,57,1991
343020,99999,57,1991
722906,93112,57,1997
573130,99999,57,1997
305540,99999,57,1997
540270,99999,57,1997
424790,99999,57,1997
407130,99999,57,1997
943260,99999,57,1997
350370,99999,57,1993
680140,99999,57,1993
308240,99999,57,1992
312950,99999,57,1992
719240,99999,57,1992
545273,99999,57,1992
235010,99999,57,1984
314390,99999,57,1984
521180,99999,57,1984
526520,99999,57,1984
637230,99999,57,1994
655850,99999,57,1994
308020,99999,57,1994
167380,99999,57,1994
723656,23049,57,1988
300280,99999,57,1988
236250,99999,57,1988
238620,99999,57,1988
237450,99999,57,1988
864900,99999,57,1988
257440,99999,57,1988
470520,99999,57,1988
433690,99999,57,1982
209640,99999,57,1982
670270,99999,57,1983
672970,99999,57,1983
298130,99999,57,1983
072760,99999,57,1983
949570,99999,57,1990
970080,99999,57,1989
653800,99999,57,1989
166140,99999,57,1989
722974,99999,57,1986
151340,99999,57,1986
338830,99999,57,1986
432450,99999,57,1986
871660,99999,57,1986
289570,99999,57,1986
722915,93114,57,1986
710620,99999,57,1986
969960,99999,57,1986
677650,99999,57,1987
637560,99999,57,1987
962490,99999,57,1987
284280,99999,57,1987
238230,99999,57,1987
249460,99999,57,1987
607690,99999,57,1987
309670,99999,57,1987
313880,99999,57,1996
726650,99999,57,1996
712643,99999,57,1996
294710,99999,57,1998
294810,99999,57,1998
152820,99999,57,1998
291220,99999,57,1998
584450,99999,57,1998
956760,99999,57,1998
303720,99999,57,1998
505270,99999,57,1999
725069,99999,57,1981
415710,99999,57,1981
287990,99999,57,1981
246880,99999,57,1981
616410,99999,57,1995
306920,99999,57,1995
163500,99999,57,1995
151620,99999,57,1985
649110,99999,57,1985
085300,99999,57,1985
010470,99999,57,1985
724916,93217,57,1985
722598,99999,57,1985
726054,99999,57,1985
388120,99999,57,1991
361770,99999,57,1991
166653,99999,57,1997
878000,99999,57,1997
789880,99999,57,1997
541020,99999,57,1997
488460,99999,57,1997
163500,99999,57,1997
154700,99999,57,1993
221400,99999,57,1993
284980,99999,57,1993
374700,99999,57,1993
336210,99999,57,1993
224380,99999,57,1993
313480,99999,57,1993
719110,99999,57,1993
703430,25403,57,1993
400300,99999,57,1992
672830,99999,57,1992
596640,99999,57,1992
290230,99999,57,1992
167340,99999,57,1992
512880,99999,57,1992
335480,99999,57,1984
302460,99999,57,1984
619700,99999,57,1984
302300,99999,57,1984
966950,99999,57,1994
013890,99999,57,1994
152410,99999,57,1994
308460,99999,57,1994
249510,99999,57,1994
859300,99999,57,1994
940140,99999,57,1994
949780,99999,57,1994
151520,99999,57,1988
082310,99999,57,1988
304550,99999,57,1988
308590,99999,57,1988
547140,99999,57,1988
166140,99999,57,1988
237240,99999,57,1988
257670,99999,57,1988
318290,99999,57,1988
224810,99999,57,1982
308180,99999,57,1982
386130,99999,57,1982
292090,99999,57,1982
083480,99999,57,1982
945270,99999,57,1982
725627,99999,57,1982
285860,99999,57,1983
725096,99999,57,1983
682620,99999,57,1983
296640,99999,57,1983
946370,99999,57,1983
605060,99999,57,1990
725867,24133,57,1990
152410,99999,57,1990
293130,99999,57,1990
726459,99999,57,1990
718575,99999,57,1990
288770,99999,57,1989
724957,99999,57,1989
727770,94012,57,1989
306950,99999,57,1989
066800,99999,57,1986
233390,99999,57,1986
345100,99999,57,1986
226950,99999,57,1986
153500,99999,57,1986
513340,99999,57,1986
722867,23156,57,1987
837030,99999,57,1987
870970,99999,57,1987
918220,99999,57,1987
533520,99999,57,1987
633310,99999,57,1996
407190,99999,57,1998
247240,99999,57,1998
710450,99999,57,1998
072553,99999,57,1998
971460,99999,57,1999
911975,99999,57,1999
354260,99999,57,1999
295240,99999,57,1999
150620,99999,57,1999
084510,99999,57,1999
373090,99999,57,1981
645510,99999,57,1981
319210,99999,57,1981
655100,99999,57,1981
294810,99999,57,1981
726416,14921,57,1995
299150,99999,57,1995
407120,99999,57,1995
163250,99999,57,1985
209430,99999,57,1985
287860,99999,57,1985
161250,99999,57,1985
718775,99999,57,1985
946460,99999,57,1985
644010,99999,57,1991
724504,99999,57,1991
154010,99999,57,1991
281650,99999,57,1991
306830,99999,57,1991
153450,99999,57,1991
151230,99999,57,1991
152170,99999,57,1991
946800,99999,57,1991
156610,99999,57,1997
568560,99999,57,1997
946340,99999,57,1997
411120,99999,57,1993
648700,99999,57,1993
467300,99999,57,1993
125400,99999,57,1993
765906,99999,57,1993
163250,99999,57,1993
424920,99999,57,1992
985480,99999,57,1992
283830,99999,57,1992
154620,99999,57,1992
315320,99999,57,1992
313000,99999,57,1992
724915,23245,57,1992
724677,99999,57,1984
434210,99999,57,1984
314420,99999,57,1984
335770,99999,57,1984
306350,99999,57,1984
872220,99999,57,1984
603380,99999,57,1984
247240,99999,57,1994
291490,99999,57,1994
783270,99999,57,1994
946725,99999,57,1994
636710,99999,57,1988
165390,99999,57,1988
837480,99999,57,1988
653190,99999,57,1988
722673,99999,57,1988
317100,99999,57,1988
234160,99999,57,1982
225730,99999,57,1982
384570,99999,57,1982
293320,99999,57,1982
726436,94930,57,1982
280870,99999,57,1983
124900,99999,57,1983
171800,99999,57,1983
612910,99999,57,1983
710810,99999,57,1983
307290,99999,57,1990
238200,99999,57,1990
223650,99999,57,1990
443040,99999,57,1990
209640,99999,57,1990
804214,99999,57,1990
082310,99999,57,1989
765905,99999,57,1989
162640,99999,57,1989
064730,99999,57,1989
083480,99999,57,1989
233410,99999,57,1989
291280,99999,57,1986
229440,99999,57,1986
724024,93739,57,1986
077520,99999,57,1987
301390,99999,57,1987
167230,99999,57,1987
644000,99999,57,1998
524950,99999,57,1998
481100,99999,57,1999
724936,23254,57,1999
873490,99999,57,1999
154340,99999,57,1999
150420,99999,57,1999
726358,99999,57,1981
280870,99999,57,1981
516560,99999,57,1981
249510,99999,57,1981
725524,99999,57,1995
423790,99999,57,1995
284650,99999,57,1985
280490,99999,57,1985
257440,99999,57,1985
242660,99999,57,1985
315130,99999,57,1985
306370,99999,57,1985
725760,24021,57,1985
724048,99999,57,1985
702675,99999,57,1985
637660,99999,57,1991
076600,99999,57,1991
119300,99999,57,1991
861340,99999,57,1997
592180,99999,57,1997
598490,99999,57,1997
294050,99999,57,1997
082190,99999,57,1997
480080,99999,57,1993
348580,99999,57,1993
285860,99999,57,1993
231210,99999,57,1993
722900,23188,57,1993
407660,99999,57,1993
572510,99999,57,1992
969250,99999,57,1992
229440,99999,57,1992
407000,99999,57,1992
875090,99999,57,1992
167380,99999,57,1984
336210,99999,57,1984
220180,99999,57,1994
135790,99999,57,1994
343630,99999,57,1994
167230,99999,57,1994
471086,99999,57,1994
945270,99999,57,1994
285730,99999,57,1988
710940,99999,57,1988
314180,99999,57,1988
814080,99999,57,1982
111550,99999,57,1982
222160,99999,57,1982
309750,99999,57,1982
306950,99999,57,1983
430140,99999,57,1983
516440,99999,57,1983
155440,99999,57,1983
367780,99999,57,1990
171273,99999,57,1990
160220,99999,57,1989
726376,99999,57,1989
702084,99999,57,1989
722974,99999,57,1989
605110,99999,57,1986
722420,99999,57,1986
296640,99999,57,1986
301510,99999,57,1986
877500,99999,57,1986
743926,99999,57,1986
858180,99999,57,1987
346870,99999,57,1987
132690,99999,57,1987
619840,99999,57,1987
293930,99999,57,1987
234260,99999,57,1987
254480,99999,57,1987
702320,26516,57,1987
983220,99999,57,1987
012880,99999,57,1996
802340,99999,57,1996
717493,99999,57,1996
540260,99999,57,1996
726573,99999,57,1996
039700,99999,57,1996
726436,94930,57,1998
429340,99999,57,1998
032643,99999,57,1998
833590,99999,57,1998
955410,99999,57,1998
156270,99999,57,1998
248560,99999,57,1999
470500,99999,57,1999
254000,99999,57,1999
605110,99999,57,1999
480530,99999,57,1981
208910,99999,57,1981
573850,99999,57,1995
133610,99999,57,1995
299390,99999,57,1985
354060,99999,57,1985
167430,99999,57,1985
724069,99999,57,1985
349580,99999,57,1991
526520,99999,57,1991
479275,99999,57,1997
579960,99999,57,1997
249510,99999,57,1997
306220,99999,57,1997
341860,99999,57,1997
282550,99999,57,1993
722897,99999,57,1993
872860,99999,57,1993
237880,99999,57,1993
287560,99999,57,1993
401840,99999,57,1993
722785,23111,57,1993
296540,99999,57,1992
653550,99999,57,1992
719595,99999,57,1992
077520,99999,57,1984
725685,24019,57,1984
170965,99999,57,1984
656600,99999,57,1984
307000,99999,57,1984
307120,99999,57,1984
330580,99999,57,1984
725556,99999,57,1984
725786,24151,57,1994
678810,99999,57,1994
718560,99999,57,1994
724839,93225,57,1994
337610,99999,57,1988
529860,99999,57,1988
402550,99999,57,1988
783330,99999,57,1988
164900,99999,57,1988
240520,99999,57,1988
293930,99999,57,1988
308060,99999,57,1988
307260,99999,57,1988
873740,99999,57,1988
245850,99999,57,1988
471476,99999,57,1988
945270,99999,57,1988
379070,99999,57,1982
949560,99999,57,1982
075870,99999,57,1982
257440,99999,57,1982
246560,99999,57,1982
724699,99999,57,1982
119300,99999,57,1983
726059,99999,57,1983
786470,99999,57,1983
305360,99999,57,1983
167490,99999,57,1990
310870,99999,57,1990
725524,99999,57,1989
804270,99999,57,1989
967390,99999,57,1989
804100,99999,57,1989
352170,99999,57,1989
164800,99999,57,1989
537640,99999,57,1989
151860,99999,57,1986
318660,99999,57,1986
238670,99999,57,1986
442070,99999,57,1986
304390,99999,57,1986
307270,99999,57,1986
150250,99999,57,1987
084330,99999,57,1987
839670,99999,57,1996
724064,99999,57,1996
306120,99999,57,1996
814080,99999,57,1998
161240,99999,57,1998
084820,99999,57,1998
126700,99999,57,1998
161790,99999,57,1998
481080,99999,57,1999
542260,99999,57,1999
603380,99999,57,1999
467500,99999,57,1999
467450,99999,57,1999
696864,99999,57,1999
294070,99999,57,1981
601550,99999,57,1981
306690,99999,57,1981
542260,99999,57,1995
255630,99999,57,1995
432450,99999,57,1985
155110,99999,57,1985
511560,99999,57,1985
723555,99999,57,1985
400070,99999,57,1991
514630,99999,57,1991
765773,99999,57,1991
722786,23104,57,1991
411500,99999,57,1997
827040,99999,57,1997
171700,99999,57,1993
233110,99999,57,1993
405820,99999,57,1993
235010,99999,57,1993
297120,99999,57,1993
153730,99999,57,1993
314210,99999,57,1993
167180,99999,57,1993
163000,99999,57,1993
161140,99999,57,1993
596260,99999,57,1992
239750,99999,57,1992
227980,99999,57,1984
645510,99999,57,1984
291110,99999,57,1984
334390,99999,57,1984
319590,99999,57,1984
304690,99999,57,1984
320990,99999,57,1984
785470,11624,57,1994
234230,99999,57,1994
308440,99999,57,1994
567410,99999,57,1994
167340,99999,57,1994
642100,99999,57,1988
305360,99999,57,1988
702670,26415,57,1988
722094,99999,57,1988
851410,99999,57,1982
227980,99999,57,1982
655030,99999,57,1982
967370,99999,57,1982
076700,99999,57,1982
724926,23258,57,1982
764591,99999,57,1983
172000,99999,57,1990
725905,23275,57,1990
442920,99999,57,1990
385070,99999,57,1990
034873,99999,57,1989
723565,99999,57,1989
257670,99999,57,1989
312850,99999,57,1989
296050,99999,57,1989
280440,99999,57,1989
317660,99999,57,1989
915770,99999,57,1986
304330,99999,57,1986
357460,99999,57,1986
380620,99999,57,1986
726587,99999,57,1986
722925,93117,57,1987
084870,99999,57,1987
289780,99999,57,1987
607401,99999,57,1987
845340,99999,57,1998
677650,99999,57,1998
943690,99999,57,1998
207440,99999,57,1999
389110,99999,57,1999
303370,99999,57,1999
947110,99999,57,1999
236080,99999,57,1981
253720,99999,57,1981
875320,99999,57,1981
726547,99999,57,1995
727564,99999,57,1995
725525,99999,57,1985
859690,99999,57,1985
076780,99999,57,1985
839280,99999,57,1985
725905,23275,57,1991
311370,99999,57,1991
320130,99999,57,1991
724830,23232,57,1991
725195,99999,57,1991
973000,99999,57,1997
588460,99999,57,1997
308110,99999,57,1997
548430,99999,57,1997
946930,99999,57,1997
702915,99999,57,1993
528560,99999,57,1993
471425,99999,57,1993
762863,99999,57,1993
785470,11624,57,1992
363350,99999,57,1992
853150,99999,57,1992
282160,99999,57,1992
725830,24128,57,1992
023040,99999,57,1984
726487,99999,57,1984
966550,99999,57,1984
